# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
3647 -2.119392 -286.531589 1.153161 -90.423793 1.65856e-13
3648 -23.430178 -235.440706 0.958763 -95.683150 1.72933e-13
3649 -23.956553 -207.808921 0.850439 -96.576122 1.76197e-13
3650 -7.845339 -158.194395 0.647207 -92.839145 1.81079e-13
3651 76.413936 -279.370989 1.165071 -74.702541 1.62913e-13
3652 18.314568 -282.261253 1.138954 -86.287558 1.6567e-13
3653 -48.161067 -194.363475 0.814884 -103.916935 1.78064e-13
3654 -56.417127 -307.267254 1.252234 -100.404155 1.64181e-13
3655 42.461183 -295.735300 1.200147 -81.829407 1.62808e-13
3656 -25.795328 -300.776745 1.212067 -94.901828 1.64611e-13
3657 -34.719188 -182.292003 0.756334 -100.783358 1.79221e-13
3658 25.594525 -114.279447 0.480041 -77.376107 1.83644e-13
3659 40.492569 -389.723533 1.548751 -84.068209 1.49998e-13
3660 -25.282380 -328.575834 1.317249 -94.399974 1.60801e-13
3661 -27.174187 -217.732753 0.891004 -97.114028 1.75119e-13
3662 -110.286282 -356.305359 1.479517 -107.198731 1.57285e-13
3663 25.786960 -317.816014 1.276783 -85.361296 1.6065e-13
3664 54.581765 -200.722468 0.845778 -74.787593 1.736e-13
3665 60.182429 -329.200347 1.336521 -79.639933 1.57407e-13
3666 34.148264 -204.977959 0.844951 -80.541684 1.74337e-13
3667 23.409406 -383.833685 1.522099 -86.509944 1.51542e-13
3668 -0.459916 -398.453079 1.572956 -90.066134 1.50271e-13
3669 68.999680 -243.935786 1.025003 -74.205913 1.67728e-13
3670 29.034254 -307.840478 1.240051 -84.612035 1.61841e-13
3671 23.934775 -207.117460 0.847702 -83.408062 1.74598e-13
3672 -11.069959 -168.116966 0.687823 -93.767303 1.80163e-13
3673 -103.321319 -364.150248 1.499954 -105.840371 1.56272e-13
3674 -17.510391 -187.964384 0.769164 -95.322201 1.78264e-13
3675 9.431287 -163.872735 0.670382 -86.706118 1.79879e-13
3676 90.356512 -294.990665 1.237427 -72.970019 1.59984e-13
3677 -24.502397 -180.175681 0.741389 -97.744244 1.79264e-13
3678 44.858698 -230.474362 0.951668 -78.985862 1.70814e-13
3679 4.534246 -90.874247 0.373526 -87.143548 1.86503e-13
3680 36.499969 -343.539449 1.377161 -83.935259 1.56652e-13
3681 -35.267641 -154.672021 0.648226 -102.844735 1.8204e-13
3682 33.644876 -177.364304 0.736156 -79.258977 1.77319e-13
3683 83.850588 -314.917227 1.303422 -75.090215 1.5786e-13
3684 5.360618 -322.131034 1.289359 -89.046623 1.60828e-13
3685 -21.104300 -374.463921 1.487176 -93.225703 1.54246e-13
3686 -10.880834 -372.283057 1.477517 -91.674125 1.54271e-13
3687 -5.799229 -268.777960 1.084713 -91.236038 1.68269e-13
3688 -39.251217 -312.919061 1.263526 -97.149594 1.63201e-13
3689 -75.918993 -367.563928 1.488151 -101.670127 1.55872e-13
3690 -75.649649 -395.832218 1.589486 -100.819638 1.51789e-13
3691 80.115969 -297.111495 1.234393 -74.909144 1.60412e-13
3692 -4.853913 -324.282780 1.297479 -90.857548 1.60876e-13
3693 69.891808 -299.248816 1.232786 -76.853797 1.6078e-13
3694 30.256272 -391.886587 1.553252 -85.585140 1.50133e-13
3695 52.228073 -265.914280 1.093072 -78.888015 1.66097e-13
3696 -80.063707 -321.722947 1.324755 -103.974707 1.62264e-13
3697 -93.526536 -333.969747 1.382201 -105.644634 1.60551e-13
3698 13.179427 -386.014352 1.528309 -88.044549 1.51614e-13
3699 -82.853092 -359.680921 1.465158 -102.971899 1.56979e-13
3700 -12.681760 -85.213586 0.353761 -98.464813 1.87494e-13
3701 28.128097 -252.433321 1.026913 -83.641884 1.69038e-13
3702 -5.164967 -120.635737 0.494825 -92.451597 1.84474e-13
3703 8.910696 -136.251319 0.558929 -86.258243 1.82553e-13
3704 -47.102026 -249.648967 1.027139 -100.684568 1.71596e-13
3705 -12.128363 -112.841754 0.465315 -96.134666 1.85346e-13
3706 3.498329 -211.359528 0.859182 -89.051752 1.7498e-13
3707 27.146098 -197.191519 0.810145 -82.161723 1.7555e-13
3708 38.344128 -250.309406 1.023919 -81.290739 1.68793e-13
3709 32.587283 -122.086784 0.517636 -75.055086 1.82588e-13
3710 -53.581736 -269.535570 1.107856 -101.243411 1.6913e-13
3711 -50.346320 -259.587555 1.067556 -100.976095 1.70371e-13
3712 -116.879862 -376.602132 1.557889 -107.241923 1.5437e-13
3713 -93.088597 -361.909227 1.482124 -104.424667 1.56646e-13
3714 3.986579 -63.225587 0.260383 -86.392091 1.88431e-13
3715 -49.464523 -315.079480 1.277080 -98.922078 1.63054e-13
3716 1.858998 -128.435873 0.526113 -89.170751 1.83527e-13
3717 -16.464775 -67.524847 0.285604 -103.703197 1.88809e-13
3718 22.887514 -151.843520 0.627730 -81.428281 1.80409e-13
3719 -6.229937 -241.113052 0.976792 -91.480093 1.71784e-13
3720 -3.993606 -175.936948 0.717940 -91.300338 1.79137e-13
3721 3.991379 -238.997452 0.968301 -89.043220 1.71695e-13
3722 55.078891 -228.360710 0.952100 -76.439680 1.70463e-13
3723 -79.228523 -377.692218 1.527111 -101.847161 1.54427e-13
3724 2.993285 -183.718945 0.749031 -89.066577 1.78073e-13
3725 15.572736 -319.968423 1.282425 -87.213636 1.60775e-13
3726 87.584479 -332.775191 1.372045 -75.254495 1.55261e-13
3727 -26.668643 -245.368046 0.998823 -96.203033 1.71792e-13
3728 36.882879 -167.446676 0.699793 -77.578023 1.7817e-13
3729 -38.308276 -368.777730 1.471307 -95.930560 1.55376e-13
3730 55.504744 -255.993603 1.057895 -77.766441 1.67129e-13
3731 20.687688 -217.031745 0.885439 -84.554959 1.7362e-13
3732 -6.721260 -213.469599 0.867853 -91.803407 1.75082e-13
3733 -8.624359 -306.451478 1.230001 -91.612030 1.63417e-13
3734 50.728610 -387.569191 1.545290 -82.542995 1.49835e-13
3735 -38.492289 -164.594704 0.690052 -103.162693 1.81098e-13
3736 39.250703 -305.701385 1.236253 -82.683506 1.61649e-13
3737 -18.060640 -160.328239 0.659104 -96.427155 1.81146e-13
3738 74.558139 -373.049042 1.506957 -78.697698 1.506e-13
3739 -92.761627 -390.107558 1.582171 -103.375661 1.52616e-13
3740 -58.501042 -401.551426 1.599632 -98.288966 1.50898e-13
3741 104.785253 -338.540972 1.410486 -72.801650 1.53329e-13
3742 14.306389 -61.138918 0.258084 -76.829863 1.88059e-13
3743 -45.706002 -332.930112 1.341780 -97.816934 1.60547e-13
3744 -44.919776 -389.084134 1.548192 -96.585644 1.5256e-13
3745 28.537477 -280.115059 1.133975 -84.182908 1.65519e-13
3746 -37.390219 -219.865271 0.905236 -99.651369 1.75069e-13
3747 6.232761 -173.802333 0.709642 -87.946184 1.78963e-13
3748 -9.482232 -251.037327 1.016053 -92.163159 1.70648e-13
3749 -3.989230 -380.247229 1.506373 -90.601076 1.52982e-13
3750 -22.354651 -114.984544 0.480151 -101.001882 1.8539e-13
3751 7.819064 -80.970825 0.334107 -84.484253 1.87066e-13
3752 -29.918124 -255.298007 1.038814 -96.683950 1.70619e-13
3753 9.567633 -367.931085 1.461290 -88.510424 1.54291e-13
3754 29.866063 -159.647133 0.663430 -79.403844 1.79327e-13
3755 -52.187883 -353.004874 1.419637 -98.409635 1.57807e-13
3756 -2.508929 -258.847846 1.045891 -90.555332 1.69446e-13
3757 -48.532961 -371.001062 1.483869 -97.452897 1.55207e-13
3758 -99.714506 -382.206070 1.560361 -104.622077 1.53733e-13
3759 -65.401519 -393.580276 1.574864 -99.434672 1.52107e-13
3760 22.026584 -300.011136 1.208001 -85.800923 1.63198e-13
3761 -43.867215 -239.714342 0.986605 -100.370261 1.7277e-13
3762 -55.158584 -391.328727 1.561082 -98.023103 1.52351e-13
3763 76.866662 -307.072394 1.267995 -75.946449 1.59346e-13
3764 47.149082 -369.421191 1.477427 -82.726684 1.52557e-13
3765 -17.861901 -364.394844 1.449343 -92.806277 1.55603e-13
3766 30.391311 -187.276538 0.772952 -80.782373 1.76455e-13
3767 -55.152646 -186.603915 0.792339 -106.465570 1.78955e-13
3768 18.160233 -78.879692 0.332453 -77.034885 1.86719e-13
3769 4.408665 -266.659970 1.076386 -89.052820 1.6823e-13
3770 -74.506467 -246.173267 1.039423 -106.838893 1.72117e-13
3771 -74.004889 -273.852317 1.142121 -105.122204 1.68628e-13
3772 -54.086666 -241.838829 1.002739 -102.606607 1.72611e-13
3773 26.125244 -141.926056 0.590372 -79.569955 1.81207e-13
3774 -41.966454 -350.822263 1.406518 -96.821485 1.57989e-13
3775 22.370884 -124.201031 0.516981 -79.789459 1.8298e-13
3776 -48.254710 -399.305378 1.586630 -96.890588 1.51113e-13
3777 49.969873 -331.366110 1.338240 -81.424435 1.57654e-13
3778 36.923364 -371.575155 1.481074 -84.325157 1.52701e-13
3779 0.218432 -45.520203 0.187199 -89.725064 1.89634e-13
3780 -2.459767 -83.071736 0.341311 -91.696041 1.87336e-13
3781 -7.239153 -185.851650 0.758029 -92.230614 1.78188e-13
3782 -61.600095 -206.448487 0.875252 -106.614050 1.76808e-13
3783 -41.559873 -378.882571 1.509636 -96.259785 1.53988e-13
3784 -96.784784 -344.008896 1.421584 -105.713620 1.59122e-13
3785 -44.935948 -184.441410 0.773391 -103.692370 1.79131e-13
3786 42.007477 -268.037593 1.094292 -81.092925 1.664e-13
3787 -43.368937 -267.385300 1.092625 -99.212939 1.69303e-13
3788 -16.024572 -270.905685 1.094562 -93.385207 1.68338e-13
3789 -25.593631 -124.903132 0.522253 -101.580059 1.84636e-13
3790 -70.770307 -263.890266 1.101679 -105.012381 1.69922e-13
3791 87.088546 -304.944591 1.270236 -74.061289 1.5892e-13
3792 23.026201 -355.719534 1.418230 -86.296335 1.55527e-13
3793 -62.028141 -383.336238 1.535944 -99.191438 1.53572e-13
3794 48.967547 -275.844528 1.128538 -79.933795 1.65033e-13
3795 -22.912872 -87.372746 0.370829 -104.694516 1.87577e-13
3796 -38.012046 -397.057285 1.574484 -95.468512 1.51291e-13
3797 1.139312 -276.586082 1.114740 -89.763989 1.67069e-13
3798 16.681619 -404.277841 1.595391 -87.637158 1.48852e-13
3799 71.198210 -383.266511 1.541442 -79.476305 1.49384e-13
3800 24.422027 -234.725920 0.956363 -84.060041 1.7137e-13
3801 53.206716 -321.357809 1.302829 -80.598911 1.58827e-13
3802 10.472231 -219.161464 0.890963 -87.264306 1.73804e-13
3803 -21.531589 -346.474480 1.383416 -93.556062 1.58233e-13
3804 -50.852018 -231.907348 0.961961 -102.367917 1.73802e-13
3805 -27.759391 -394.819080 1.563260 -94.021799 1.51424e-13
3806 -55.464652 -363.103829 1.458549 -98.684883 1.56392e-13
3807 -24.800523 -356.507455 1.421601 -93.979383 1.56884e-13
3808 -13.734395 -205.679275 0.838334 -93.820299 1.76202e-13
3809 25.279594 -290.055395 1.170925 -85.019009 1.64375e-13
3810 19.323767 -337.822702 1.350517 -86.726197 1.5817e-13
3811 -65.690320 -365.329504 1.472883 -100.193493 1.56159e-13
3812 -39.033247 -136.990243 0.582817 -105.904081 1.83754e-13
3813 -35.809233 -127.067065 0.540584 -105.738561 1.84571e-13
3814 -53.167972 -297.284014 1.212527 -100.139901 1.65489e-13
3815 -1.102166 -342.147882 1.364698 -90.184567 1.58309e-13
3816 -54.610358 -214.207657 0.897479 -104.302389 1.7589e-13
3817 -14.283935 -178.042820 0.728494 -94.586874 1.79205e-13
3818 10.966784 -71.023197 0.295281 -81.222209 1.87599e-13
3819 -13.240893 -57.600823 0.242959 -102.945871 1.89342e-13
3820 1.593122 -304.309722 1.221371 -89.700048 1.63374e-13
3821 30.901660 -214.892472 0.881827 -81.816931 1.73374e-13
3822 -8.919841 -102.913819 0.423789 -94.953613 1.86053e-13
3823 -100.052639 -354.066756 1.460832 -105.779299 1.57686e-13
3824 60.962896 -385.414470 1.542842 -81.011712 1.49639e-13
3825 40.605802 -185.137240 0.772199 -77.629306 1.7611e-13
3826 11.546308 -98.671164 0.407653 -83.325713 1.85597e-13
3827 -10.497005 -195.762169 0.798159 -93.069330 1.77189e-13
3828 -73.093467 -329.525449 1.347357 -102.506535 1.61225e-13
3829 50.826381 -183.008613 0.773786 -74.478605 1.75732e-13
3830 -32.038751 -144.750565 0.606311 -102.480502 1.82943e-13
3831 -10.017217 -47.676667 0.200330 -101.865669 1.89799e-13
3832 -34.172209 -209.941284 0.864400 -99.244975 1.76171e-13
3833 -73.581094 -301.681583 1.245078 -103.707000 1.65e-13
3834 -87.021267 -313.917075 1.302915 -105.493959 1.63288e-13
3835 -18.287966 -336.448905 1.345141 -93.111299 1.59546e-13
3836 -46.214720 -305.092322 1.237633 -98.613557 1.64372e-13
3837 53.686715 -349.273314 1.406712 -81.261472 1.54998e-13
3838 -18.843801 -308.587724 1.239883 -93.494408 1.63376e-13
3839 11.356818 -274.459534 1.107409 -87.630519 1.66973e-13
3840 -93.983093 -306.122121 1.281959 -107.067102 1.64326e-13
3841 -46.663283 -277.351227 1.132756 -99.550353 1.68048e-13
3842 56.438397 -311.377981 1.267633 -79.726467 1.60006e-13
3843 -40.632861 -229.785672 0.945967 -100.027916 1.73912e-13
3844 -51.928865 -176.681481 0.750677 -106.378712 1.79984e-13
3845 35.054989 -260.242947 1.060431 -82.328377 1.67721e-13
3846 -26.136988 -97.296571 0.413372 -105.036504 1.86884e-13
3847 63.906383 -347.122320 1.405147 -79.568464 1.54779e-13
3848 -22.943168 -263.090655 1.066251 -94.983945 1.69478e-13
3849 13.210902 -181.607319 0.742403 -85.839386 1.77879e-13
3850 -31.194626 -405.118245 1.601544 -94.403160 1.50008e-13
3851 -5.359524 -296.490014 1.191600 -91.035599 1.6465e-13
3852 -58.757778 -373.218227 1.497342 -98.946949 1.54989e-13
3853 -19.131541 -105.060631 0.438012 -100.320476 1.8614e-13
3854 -72.266810 -385.586525 1.550501 -100.615254 1.5329e-13
3855 -22.552247 -290.810131 1.172957 -94.434397 1.65859e-13
3856 -67.530272 -253.940774 1.061105 -104.891963 1.71184e-13
3857 57.375013 -367.273351 1.474877 -81.121084 1.52334e-13
3858 -63.797616 -271.672724 1.124310 -103.215462 1.68938e-13
3859 23.430565 -179.495157 0.738121 -82.562894 1.77628e-13
3860 52.678806 -293.592855 1.198283 -79.827769 1.62537e-13
3861 19.135899 -134.118977 0.554614 -81.879927 1.82269e-13
3862 38.751065 -277.971652 1.130479 -82.063742 1.65295e-13
3863 -31.501074 -172.368239 0.714894 -100.356769 1.80204e-13
3864 -8.369659 -130.565263 0.535786 -93.667828 1.83706e-13
3865 0.250897 -221.273653 0.898327 -89.935034 1.73969e-13
3866 32.777606 -325.669038 1.308812 -84.252707 1.59263e-13
3867 -29.506910 -283.005072 1.145451 -95.952314 1.6705e-13
3868 19.647476 -161.760052 0.665572 -83.074742 1.79623e-13
3869 63.420709 -319.201776 1.301726 -78.762514 1.58561e-13
3870 -20.738755 -197.885019 0.809816 -95.982875 1.77258e-13
3871 -72.627301 -357.450856 1.449054 -101.485085 1.573e-13
3872 -9.969359 -223.383469 0.907542 -92.555352 1.7403e-13
3873 56.936985 -339.244900 1.371602 -80.472589 1.56222e-13
3874 16.065079 -347.842019 1.387420 -87.355674 1.56905e-13
3875 -3.571571 -27.827792 0.115419 -97.313670 1.90673e-13
3876 73.136615 -289.302612 1.198752 -75.812695 1.61878e-13
3877 18.818833 -309.985575 1.245196 -86.525909 1.61985e-13
3878 -97.233763 -316.127886 1.321766 -107.096709 1.62947e-13
3879 0.752152 -73.144896 0.300540 -89.410846 1.87903e-13
3880 14.839273 -88.770624 0.369501 -80.509942 1.8617e-13
3881 3.505891 -35.618269 0.147217 -84.378509 1.90012e-13
3882 57.647468 -395.593682 1.577758 -81.708993 1.48332e-13
3883 20.177061 -189.407359 0.775957 -83.919365 1.76734e-13
3884 -107.015620 -346.237635 1.440309 -107.175407 1.58711e-13
3885 34.640596 -232.598367 0.953101 -81.529268 1.71121e-13
3886 -7.634607 -362.224287 1.439960 -91.207445 1.55631e-13
3887 66.158475 -281.509122 1.163324 -76.774710 1.63288e-13
3888 -83.308484 -331.742037 1.364296 -104.096855 1.60878e-13
3889 81.105914 -352.829533 1.438945 -77.054157 1.52983e-13
3890 -32.764325 -292.973301 1.184928 -96.381092 1.65801e-13
3891 59.186502 -273.712690 1.128081 -77.798455 1.64701e-13
3892 -76.817123 -311.710305 1.285038 -103.843976 1.6366e-13
3893 -4.613616 -148.273994 0.606683 -91.782210 1.81932e-13
3894 -41.716334 -174.517418 0.731776 -103.443618 1.8013e-13
3895 -45.481154 -156.836169 0.666976 -106.171709 1.81944e-13
3896 -33.651186 -237.576056 0.971901 -98.061964 1.72895e-13
3897 -66.623617 -309.473660 1.268060 -102.149236 1.63927e-13
3898 37.882938 -222.682106 0.916528 -80.345208 1.72111e-13
3899 94.560032 -340.659134 1.407325 -74.486430 1.53752e-13
3900 -60.561057 -261.719832 1.083916 -103.028736 1.7018e-13
3901 -7.288136 -390.384793 1.543745 -91.069537 1.51609e-13
3902 41.606695 -240.389271 0.987657 -80.180500 1.69831e-13
3903 75.957165 -251.728335 1.061774 -73.209200 1.66328e-13
3904 -25.050124 -152.524025 0.631799 -99.326835 1.82081e-13
3905 73.635914 -317.048557 1.301901 -76.924620 1.58228e-13
3906 67.887279 -393.439144 1.575869 -80.210106 1.48131e-13
3907 62.900223 -291.446915 1.197807 -77.821193 1.6223e-13
3908 6.241773 -378.069268 1.498468 -89.054155 1.52956e-13
3909 -27.725141 -190.096772 0.782461 -98.297940 1.7824e-13
3910 -80.975013 -266.083163 1.120709 -106.926169 1.69629e-13
3911 -89.466865 -379.938775 1.543297 -103.250451 1.54127e-13
3912 -85.901033 -398.085888 1.604920 -102.176873 1.51528e-13
3913 47.094586 -165.305957 0.701492 -74.098094 1.77731e-13
3914 65.294461 -226.231728 0.954289 -73.900929 1.7004e-13
3915 -59.669851 -317.277751 1.291876 -100.651101 1.62842e-13
3916 7.234421 -229.078505 0.929589 -88.191170 1.72762e-13
3917 46.220026 -313.532736 1.269418 -81.614033 1.6025e-13
3918 -56.876606 -279.495621 1.148092 -101.502476 1.67859e-13
3919 69.434204 -271.578603 1.129145 -75.658468 1.64341e-13
3920 97.806821 -330.652054 1.374693 -73.521792 1.54863e-13
3921 47.406456 -397.747870 1.580637 -83.203140 1.48535e-13
3922 -15.579556 -298.621910 1.201144 -92.986500 1.64658e-13
3923 8.100516 -284.401651 1.145366 -88.368505 1.65821e-13
3924 -1.391947 -138.350207 0.566280 -90.576436 1.82752e-13
3925 31.388323 -242.514330 0.989907 -82.625277 1.70068e-13
3926 -19.702612 -253.153402 1.026613 -94.450288 1.70675e-13
3927 -16.951157 -215.603022 0.878523 -94.495465 1.75152e-13
3928 0.739764 -248.919148 1.007072 -89.829723 1.70616e-13
3929 -49.933932 -287.308522 1.172696 -99.859464 1.6679e-13
3930 16.468597 -375.890632 1.491577 -87.491350 1.52939e-13
3931 -64.824236 -216.372086 0.916498 -106.678012 1.75661e-13
3932 -120.209767 -386.852643 1.597124 -107.261998 1.52846e-13
3933 -11.825370 -316.442634 1.268439 -92.140131 1.62146e-13
3934 -36.006241 -302.937914 1.224262 -96.778196 1.64507e-13
3935 37.371601 -195.055784 0.808361 -79.153888 1.75236e-13
3936 24.839423 -262.383845 1.064180 -84.592025 1.67964e-13
3937 -17.522935 -392.589545 1.552988 -92.555657 1.51571e-13
3938 16.931251 -199.321940 0.814081 -85.144709 1.75812e-13
3939 36.342980 -139.812306 0.590971 -75.428939 1.80813e-13
3940 48.563606 -248.191642 1.022626 -78.928825 1.68486e-13
3941 -35.019068 -358.698837 1.432896 -95.576005 1.56759e-13
3942 -90.277710 -323.935554 1.342636 -105.572640 1.61945e-13
3943 -89.818691 -351.838644 1.442996 -104.320816 1.58067e-13
3944 -6.793939 -37.752301 0.157773 -100.201805 1.90275e-13
3945 -113.566618 -366.403003 1.518620 -107.220824 1.55844e-13
3946 -13.207918 -233.303031 0.947250 -93.240211 1.7294e-13
3947 -34.682920 -386.860681 1.536274 -95.122998 1.52739e-13
3948 43.857229 -175.223842 0.736563 -75.947980 1.76936e-13
3949 -68.987710 -375.453503 1.511783 -100.411677 1.54749e-13
3950 30.013005 -363.617770 1.449424 -85.281503 1.54127e-13
3951 33.105691 -149.730114 0.626873 -77.532347 1.80111e-13
3952 -0.795042 -166.006833 0.677883 -90.274400 1.80076e-13
3953 35.491689 -287.914564 1.166845 -82.972511 1.64185e-13
3954 -86.558875 -341.787115 1.403734 -104.211570 1.59507e-13
3955 33.640537 -381.671689 1.516974 -84.962968 1.51443e-13
3956 -33.155629 -265.238755 1.078742 -97.125183 1.6942e-13
3957 -28.084803 -366.587101 1.459830 -94.380960 1.55488e-13
3958 -76.339455 -339.557205 1.386747 -102.670600 1.59826e-13
3959 -10.699599 -400.660103 1.581511 -91.529716 1.50174e-13
3960 -45.243229 -360.883281 1.445171 -97.145778 1.56595e-13
3961 2.945784 -388.194673 1.535518 -89.565224 1.51639e-13
3962 43.465837 -351.418613 1.409403 -82.949080 1.55242e-13
3963 -3.003230 -55.444405 0.228279 -93.100483 1.89158e-13
3964 17.450278 -226.949217 0.923383 -85.603140 1.72624e-13
3965 47.597525 -192.929348 0.808801 -76.141329 1.74879e-13
3966 -39.720459 -285.156065 1.158437 -97.929920 1.66933e-13
3967 21.169792 -244.643146 0.993905 -85.054324 1.70307e-13
3968 -5.689400 -92.992915 0.382431 -93.501049 1.86698e-13
3969 67.596700 -365.108504 1.473345 -79.510948 1.52094e-13
3970 59.678726 -301.401501 1.232597 -78.800069 1.61132e-13
3971 -77.289486 -283.855019 1.182584 -105.231534 1.67353e-13
3972 11.809476 -302.164984 1.214036 -87.761855 1.63315e-13
3973 -41.172062 -202.134873 0.838922 -101.512862 1.77145e-13
3974 -35.493538 -330.753184 1.328967 -96.125042 1.60675e-13
3975 -21.283971 -170.251296 0.700259 -97.125864 1.8022e-13
3976 15.063496 -292.206821 1.176460 -87.048969 1.64513e-13
3977 -103.008339 -392.415977 1.599342 -104.708187 1.52243e-13
3978 2.585230 -360.052933 1.431625 -89.588615 1.55646e-13
3979 40.079210 -157.515349 0.663904 -75.724236 1.7893e-13
3980 2.141670 -332.137308 1.327051 -89.630554 1.59559e-13
3981 -18.585372 -132.684286 0.548544 -97.973664 1.83788e-13
3982 37.165636 -399.910639 1.584533 -84.690476 1.48663e-13
3983 -69.865486 -319.515402 1.307868 -102.334209 1.62565e-13
3984 -71.277252 -236.233950 0.998587 -106.789779 1.73351e-13
3985 -21.822906 -142.602511 0.590179 -98.700650 1.8295e-13
3986 -3.508457 -203.544717 0.828148 -90.987497 1.76113e-13
3987 -32.257520 -320.749658 1.290086 -95.742878 1.62014e-13
3988 14.624918 -264.528611 1.069531 -86.835526 1.68087e-13
3989 -36.887099 -247.506973 1.012237 -98.476661 1.71714e-13
3990 -106.637072 -374.292080 1.539109 -105.902431 1.54797e-13
3991 83.387843 -287.171239 1.201163 -73.807933 1.61443e-13
3992 32.244813 -297.866481 1.203360 -83.821643 1.63023e-13
3993 -20.194368 -225.518154 0.918655 -95.116990 1.74051e-13
3994 61.554226 -208.523449 0.883078 -73.553879 1.72265e-13
3995 20.018440 -394.073081 1.558834 -87.091943 1.50199e-13
3996 65.724578 -253.863531 1.059030 -75.484980 1.66767e-13
3997 62.463000 -263.787663 1.093411 -76.678148 1.65734e-13
3998 -36.450844 -275.203411 1.118680 -97.544942 1.68186e-13
3999 -42.968491 -295.119514 1.198090 -98.283881 1.65667e-13
4000 52.710536 -116.092316 0.522253 -65.580059 1.81763e-13
4001 97.396506 -282.885951 1.201738 -71.001618 1.6099e-13
4002 118.000383 -111.602412 0.663430 -43.403844 1.76188e-13
4003 138.217259 -291.756151 1.291876 -64.651101 1.56572e-13
4004 137.867921 -143.575214 0.810145 -46.161723 1.71715e-13
4005 127.170933 -345.255488 1.460832 -69.779299 1.50769e-13
4006 175.963099 -290.687153 1.355863 -58.812014 1.53185e-13
4007 196.958059 -267.445885 1.327051 -53.630554 1.53546e-13
4008 40.388277 -48.807322 0.260383 -50.392091 1.87048e-13
4009 50.057042 -78.576994 0.382431 -57.501050 1.84654e-13
4010 228.683007 -218.736421 1.267633 -43.726467 1.54645e-13
4011 140.501736 -181.076118 0.929589 -52.191170 1.68247e-13
4012 117.795630 -287.315409 1.245078 -67.707000 1.58845e-13
4013 235.680510 -210.991989 1.267161 -41.836362 1.54452e-13
4014 217.453331 -271.967289 1.387420 -51.355674 1.50797e-13
4015 105.411232 -219.717478 0.986605 -64.370261 1.67727e-13
4016 101.095140 -265.050161 1.142121 -69.122204 1.6287e-13
4017 193.680702 -257.458588 1.289359 -53.046623 1.54949e-13
4018 209.611014 -335.731906 1.563260 -58.021799 1.44555e-13
4019 79.627209 -140.324048 0.659104 -60.427155 1.77647e-13
4020 93.723670 -124.842921 0.638015 -53.103242 1.77647e-13
4021 66.164551 -128.195037 0.590179 -62.700650 1.79759e-13
4022 199.203771 -156.791203 1.025003 -38.205913 1.63459e-13
4023 58.615223 -163.538888 0.708887 -70.281425 1.77147e-13
4024 202.632025 -343.569011 1.574484 -59.468512 1.44324e-13
4025 146.270216 -228.586310 1.094562 -57.385207 1.62976e-13
4026 167.317824 -205.411830 1.069531 -50.835526 1.63079e-13
4027 162.139282 -130.305531 0.845778 -38.787593 1.69912e-13
4028 148.109547 -145.758807 0.844951 -44.541684 1.70397e-13
4029 219.871444 -338.250869 1.591068 -56.975135 1.4322e-13
4030 109.201846 -202.051617 0.931483 -61.610326 1.69246e-13
4031 141.104228 -153.493037 0.847702 -47.408062 1.7055e-13
4032 114.792219 -101.675170 0.626873 -41.532347 1.77161e-13
4033 143.100682 -218.609825 1.055324 -56.791482 1.64328e-13
4034 123.488957 -363.179039 1.518620 -71.220824 1.48738e-13
4035 262.716318 -235.497659 1.404624 -41.872899 1.48869e-13
4036 95.754493 -189.931987 0.864400 -63.244975 1.71643e-13
4037 175.519329 -318.554010 1.445171 -61.145778 1.49937e-13
4038 101.337445 -89.541451 0.553609 -41.463715 1.79306e-13
4039 64.183288 -63.094638 0.369501 -44.509942 1.84348e-13
4040 103.384261 -154.612210 0.758029 -56.230614 1.743e-13
4041 71.511852 -203.227962 0.875252 -70.614050 1.72174e-13
4042 157.904694 -352.128780 1.527111 -65.847161 1.474e-13
4043 137.826801 -319.578755 1.386747 -66.670600 1.53199e-13
4044 145.698490 -256.278766 1.184928 -60.381092 1.60019e-13
4045 279.161913 -286.157680 1.577758 -45.708993 1.42073e-13
4046 273.479782 -210.013724 1.374693 -37.521792 1.4963e-13
4047 200.671328 -249.706467 1.282425 -51.213636 1.55005e-13
4048 203.030633 -315.352472 1.487176 -57.225703 1.47607e-13
4049 123.902821 -335.197712 1.421584 -69.713620 1.52354e-13
4050 273.004058 -237.772228 1.438945 -41.054157 1.47319e-13
4051 78.500058 -195.475606 0.856248 -68.120349 1.72457e-13
4052 269.292273 -255.646641 1.473345 -43.510948 1.46183e-13
4053 48.942284 -133.770602 0.582817 -69.904081 1.80566e-13
4054 162.435037 -278.452419 1.290086 -59.742878 1.55906e-13
4055 173.720551 -225.324405 1.145366 -52.368505 1.60461e-13
4056 86.081752 -160.167336 0.741389 -61.744244 1.75329e-13
4057 136.079395 -226.330467 1.066251 -58.983945 1.64207e-13
4058 131.725366 -271.759170 1.212527 -64.139901 1.59539e-13
4059 226.030320 -181.100893 1.165071 -38.702541 1.58164e-13
4060 100.182248 -144.683364 0.717940 -55.300338 1.75438e-13
4061 212.885548 -346.083286 1.601544 -58.403160 1.4304e-13
4062 125.271572 -251.809846 1.132756 -63.550353 1.62382e-13
4063 202.389540 -166.747973 1.059030 -39.484980 1.62295e-13
