# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
2807 -252.631096 -177.091279 1.237427 -144.970019 1.20618e-05
2808 -100.707742 -41.486515 0.446691 -157.610807 1.36564e-05
2809 -38.004014 -5.204683 0.157773 -172.201804 1.3997e-05
2810 -137.195056 -32.373419 0.576829 -166.722989 1.34565e-05
2811 -320.925586 -168.069113 1.439835 -152.358895 1.15303e-05
2812 -116.396144 -50.590463 0.519886 -156.508289 1.35486e-05
2813 -368.111242 -104.654859 1.515312 -164.129429 1.13235e-05
2814 -278.520957 -113.657066 1.208001 -157.800922 1.21363e-05
2815 -346.620147 -68.497571 1.406518 -168.821486 1.16215e-05
2816 -246.697720 -5.211611 0.998587 -178.789778 1.26341e-05
2817 -257.148454 -5.211862 1.039423 -178.838893 1.25411e-05
2818 -278.082781 -5.212406 1.120709 -178.926169 1.23503e-05
2819 -367.840488 -68.488044 1.483869 -169.452897 1.14098e-05
2820 -273.162663 -86.527468 1.153161 -162.423793 1.22717e-05
2821 -241.478021 -14.249001 0.979557 -176.623038 1.26754e-05
2822 -394.287775 -5.217104 1.557889 -179.241923 1.12039e-05
2823 -242.026602 -140.871581 1.128081 -149.798455 1.23321e-05
2824 -194.766647 -77.709186 0.852470 -158.248687 1.29483e-05
2825 -383.742177 -59.465145 1.535944 -171.191438 1.12671e-05
2826 -184.334385 -77.696444 0.814081 -157.144709 1.30251e-05
2827 -278.610160 -131.796560 1.236253 -154.683506 1.20651e-05
2828 -220.945309 -104.793118 0.989907 -154.625277 1.26531e-05
2829 -267.870733 -77.489189 1.123500 -163.865991 1.23439e-05
2830 -399.835837 -50.371790 1.589486 -172.819638 1.11134e-05
2831 -363.356590 -149.875040 1.553252 -157.585140 1.12178e-05
2832 -257.517079 -95.613637 1.107409 -159.630519 1.23823e-05
2833 -131.913622 -5.209278 0.540584 -177.738561 1.35166e-05
2834 -389.046249 -50.422969 1.550501 -172.615253 1.12255e-05
2835 -257.586687 -113.701067 1.133975 -156.182908 1.23184e-05
2836 -168.560073 -50.569362 0.717940 -163.300338 1.32115e-05
2837 -252.326627 -104.673174 1.101528 -157.469759 1.23965e-05
2838 -262.944752 -140.825704 1.198283 -151.827769 1.21603e-05
2839 -225.965838 -59.533125 0.947250 -165.240211 1.27478e-05
2840 -252.392014 -122.752417 1.130479 -154.063742 1.23267e-05
2841 -315.588554 -158.990489 1.406712 -153.261472 1.1621e-05
2842 -325.853037 -122.767894 1.387420 -159.355674 1.16722e-05
2843 -379.093519 -122.691367 1.572956 -162.066134 1.11605e-05
2844 -43.224786 -14.274257 0.187199 -161.725065 1.39693e-05
2845 -367.655461 -14.256931 1.460832 -177.779299 1.1472e-05
2846 -304.392072 -32.265663 1.228185 -173.949223 1.20857e-05
2847 -320.523885 -113.722239 1.357003 -160.465257 1.17533e-05
2848 -257.812628 -168.007316 1.234393 -146.909144 1.20695e-05
2849 -283.391969 -32.276030 1.148092 -173.502476 1.22824e-05
2850 -351.854528 -59.450879 1.419637 -170.409635 1.1586e-05
2851 -226.312475 -131.894522 1.057895 -149.766441 1.24983e-05
2852 -283.801615 -122.741156 1.240051 -156.612035 1.20556e-05
2853 -288.923442 -95.552025 1.221371 -161.700048 1.21029e-05
2854 -179.296283 -122.978837 0.883078 -145.553879 1.28847e-05
2855 -305.299312 -195.225706 1.440247 -147.402844 1.15288e-05
2856 -231.035957 -14.263224 0.938585 -176.467274 1.27644e-05
2857 -137.132709 -14.269231 0.564320 -174.059513 1.34769e-05
2858 -189.584158 -86.766139 0.847702 -155.408062 1.2957e-05
2859 -358.136213 -158.941916 1.548751 -156.068209 1.1231e-05
2860 -294.026878 -68.412310 1.212067 -166.901828 1.21265e-05
2861 -294.117748 -86.496462 1.230001 -163.612030 1.20816e-05
2862 -268.208122 -149.896027 1.232597 -150.800069 1.20747e-05
2863 -283.634944 -86.523243 1.191600 -163.035599 1.21774e-05
2864 -310.497720 -186.166629 1.438945 -149.054157 1.15325e-05
2865 -257.167155 -23.289043 1.043394 -174.825412 1.25323e-05
2866 -210.288854 -50.503490 0.878523 -166.495465 1.28942e-05
2867 -330.702371 -5.214085 1.321766 -179.096709 1.18453e-05
2868 -184.393230 -95.818601 0.844951 -152.541684 1.29633e-05
2869 -351.797196 -5.214935 1.400965 -179.150727 1.16364e-05
2870 -305.155390 -177.085288 1.404624 -149.872899 1.16271e-05
2871 -346.544907 -50.403950 1.394820 -171.724525 1.16523e-05
2872 -341.295822 -59.441649 1.380759 -170.120204 1.16907e-05
2873 -132.171579 -77.754533 0.626873 -149.532347 1.33744e-05
2874 -205.258254 -95.781025 0.918992 -154.984519 1.28097e-05
2875 -309.671203 -5.213349 1.241990 -179.035510 1.20513e-05
2876 -326.350293 -177.113015 1.473345 -151.510948 1.14391e-05
2877 -299.600823 -131.810623 1.308812 -156.252707 1.18777e-05
2878 -314.914771 -32.269795 1.268060 -174.149236 1.19843e-05
2879 -262.380030 -14.246910 1.061105 -176.891962 1.24906e-05
2880 -64.093043 -14.276148 0.269866 -167.442871 1.38814e-05
2881 -315.019174 -68.438371 1.290086 -167.742878 1.19278e-05
2882 -225.831725 -23.317913 0.921069 -174.104902 1.28027e-05
2883 -200.163628 -122.950478 0.952100 -148.439680 1.27362e-05
2884 -336.770563 -158.998868 1.477427 -154.726684 1.14278e-05
2885 -368.852806 -158.925804 1.584533 -156.690476 1.11286e-05
2886 -293.953331 -50.331481 1.198090 -170.283881 1.21609e-05
2887 -331.750990 -186.187498 1.506957 -150.697698 1.13464e-05
2888 -215.766607 -113.854688 0.987657 -152.180501 1.26581e-05
2889 -27.569479 -5.202495 0.115419 -169.313670 1.40337e-05
2890 -131.933451 -23.325960 0.548544 -169.973664 1.35038e-05
2891 -268.417696 -186.130288 1.306255 -145.261198 1.18859e-05
2892 -252.048042 -50.437595 1.038814 -168.683950 1.25419e-05
2893 -351.807026 -23.295645 1.403734 -176.211570 1.16289e-05
2894 -283.317799 -14.242188 1.142121 -177.122204 1.22969e-05
2895 -294.765433 -195.201396 1.407325 -146.486430 1.16195e-05
2896 -74.527392 -14.272508 0.311734 -169.158727 1.38343e-05
2897 -236.673163 -113.758768 1.060431 -154.328377 1.24921e-05
2898 -388.990030 -32.319494 1.543297 -175.250451 1.12456e-05
2899 -309.662375 -41.294927 1.252234 -172.404155 1.20258e-05
2900 -394.353944 -41.374651 1.565903 -174.010579 1.11815e-05
2901 -341.631808 -113.721175 1.431625 -161.588615 1.1553e-05
2902 -246.851635 -59.490406 1.026613 -166.450288 1.2571e-05
2903 -132.073638 -59.640775 0.592818 -155.697391 1.34317e-05
2904 -152.781032 -5.209693 0.624950 -178.047023 1.33775e-05
2905 -346.722521 -86.580163 1.421601 -165.979383 1.15802e-05
2906 -231.386295 -104.757596 1.026913 -155.641884 1.25697e-05
2907 -363.631303 -167.997070 1.580637 -155.203140 1.11386e-05
2908 -215.379655 -5.210919 0.875252 -178.614050 1.2901e-05
2909 -147.853816 -86.821571 0.699793 -149.578023 1.32441e-05
2910 -273.068302 -68.438298 1.133778 -165.929949 1.2318e-05
2911 -273.415056 -140.850850 1.233779 -152.744561 1.2072e-05
2912 -142.505412 -59.625671 0.631433 -157.295084 1.33651e-05
2913 -388.925589 -14.244732 1.539109 -177.902431 1.12566e-05
2914 -231.574847 -140.920714 1.093411 -148.678148 1.24148e-05
2915 -158.062261 -32.367461 0.659104 -168.427155 1.33176e-05
2916 -315.317109 -122.770950 1.350517 -158.726197 1.17703e-05
2917 -179.069123 -68.652369 0.781145 -159.023939 1.30889e-05
2918 -378.789730 -104.651540 1.552988 -164.555657 1.12174e-05
2919 -199.733238 -14.257720 0.814884 -175.916935 1.30236e-05
2920 -251.925823 -14.248057 1.020399 -176.762996 1.25838e-05
2921 -273.494589 -158.945375 1.267161 -149.836362 1.19881e-05
2922 -353.204539 -186.144020 1.575869 -152.210106 1.1152e-05
2923 -283.980852 -158.955452 1.301726 -150.762514 1.18978e-05
2924 -284.083871 -177.069072 1.336871 -148.064772 1.1806e-05
2925 -299.307420 -77.437331 1.239883 -165.494408 1.20562e-05
2926 -352.595849 -149.937090 1.516974 -156.962968 1.13193e-05
2927 -346.966695 -122.796318 1.461290 -160.510424 1.14721e-05
2928 -100.633241 -23.318847 0.423789 -166.953613 1.36886e-05
2929 -267.700270 -41.380291 1.092625 -171.212939 1.24178e-05
2930 -241.680856 -68.556661 1.016053 -164.163159 1.25944e-05
2931 -84.961816 -14.271376 0.353761 -170.464813 1.37827e-05
2932 -105.893527 -32.396373 0.454104 -162.989375 1.36465e-05
2933 -173.902048 -77.719618 0.775957 -155.919365 1.3101e-05
2934 -320.651151 -131.821279 1.381720 -157.652193 1.16869e-05
2935 -53.725649 -32.499149 0.258084 -148.829863 1.38961e-05
2936 -283.904578 -140.844801 1.269418 -153.614033 1.19811e-05
2937 -299.706358 -149.921932 1.338240 -153.424435 1.18009e-05
2938 -69.332502 -23.318355 0.300540 -161.410846 1.38479e-05
2939 -236.253076 -5.211370 0.957611 -178.736350 1.27235e-05
2940 -304.609069 -86.539557 1.268439 -164.140131 1.19839e-05
2941 -48.438695 -5.205960 0.200330 -173.865670 1.39567e-05
2942 -236.347045 -41.410859 0.971901 -170.061964 1.26916e-05
2943 -394.930017 -95.520570 1.601544 -166.403160 1.1079e-05
2944 -357.636427 -122.766108 1.498468 -161.054155 1.13704e-05
2945 -335.984449 -32.312946 1.347357 -174.506535 1.17792e-05
2946 -236.507578 -77.623804 1.007072 -161.829723 1.26144e-05
2947 -226.381526 -149.989991 1.095269 -146.473376 1.24108e-05
2948 -294.614628 -177.071925 1.370638 -148.992914 1.17174e-05
2949 -304.916626 -140.875470 1.341156 -155.202445 1.17936e-05
2950 -111.209217 -59.656204 0.516981 -151.789459 1.35533e-05
2951 -336.170439 -86.588744 1.383416 -165.556062 1.16833e-05
2952 -100.777069 -59.656131 0.480041 -149.376107 1.36072e-05
2953 -309.911193 -95.592545 1.297479 -162.857548 1.19087e-05
2954 -336.286356 -104.678001 1.402331 -162.709868 1.16321e-05
2955 -64.158152 -32.377406 0.295281 -153.222209 1.38525e-05
2956 -346.528282 -32.325811 1.386747 -174.670600 1.16746e-05
2957 -53.658812 -14.277022 0.228279 -165.100483 1.39278e-05
2958 -278.776348 -168.005308 1.301901 -148.924620 1.1897e-05
2959 -257.242731 -41.385329 1.052477 -170.860542 1.25107e-05
2960 -373.366695 -95.604559 1.525276 -165.637396 1.12957e-05
2961 -389.220676 -68.468296 1.561082 -170.023103 1.1195e-05
2962 -262.855487 -122.725095 1.166845 -154.972511 1.22386e-05
2963 -241.937875 -122.779656 1.094292 -153.092925 1.24129e-05
2964 -399.975916 -68.448417 1.599632 -170.288966 1.10851e-05
2965 -241.866062 -104.704763 1.064180 -156.592025 1.24834e-05
2966 -236.405731 -59.516201 0.986948 -165.869185 1.2659e-05
2967 -173.647826 -5.210094 0.708887 -178.281425 1.32278e-05
2968 -210.674646 -141.002898 1.025003 -146.205913 1.25734e-05
2969 -299.237617 -59.368993 1.224262 -168.778196 1.20962e-05
2970 -163.309541 -41.422843 0.687823 -165.767303 1.32674e-05
2971 -389.639706 -104.584903 1.591068 -164.975135 1.11082e-05
2972 -288.998462 -113.688584 1.245196 -158.525909 1.20433e-05
2973 -278.196439 -41.326823 1.132756 -171.550353 1.23216e-05
2974 -184.175760 -41.430817 0.769164 -167.322201 1.31126e-05
2975 -320.240086 -59.399427 1.302714 -169.491968 1.18954e-05
2976 -267.605889 -5.212127 1.080116 -178.884198 1.24472e-05
2977 -362.471783 -59.455235 1.458549 -170.684883 1.14796e-05
2978 -399.680658 -14.243400 1.578350 -177.959017 1.11453e-05
2979 -262.696929 -86.553350 1.114740 -161.763989 1.23643e-05
2980 -111.045587 -5.208813 0.455853 -177.314397 1.36448e-05
2981 -315.724521 -177.125283 1.438886 -150.707047 1.15332e-05
2982 -215.935819 -150.027891 1.061774 -145.209199 1.24889e-05
2983 -137.420842 -86.792514 0.663904 -147.724235 1.33083e-05
2984 -147.628684 -32.370609 0.617952 -167.632458 1.33882e-05
2985 -362.399036 -41.385722 1.449054 -173.485085 1.15056e-05
2986 -247.062311 -95.652960 1.069531 -158.835526 1.24721e-05
2987 -95.459464 -32.378884 0.413598 -161.263584 1.3703e-05
2988 -373.530160 -113.704107 1.543745 -163.069537 1.12436e-05
2989 -220.658512 -32.381894 0.905236 -171.651369 1.28374e-05
2990 -335.998352 -50.375147 1.355700 -171.473338 1.17571e-05
2991 -384.356760 -113.634857 1.581511 -163.529716 1.11355e-05
2992 -314.943770 -50.321357 1.277080 -170.922078 1.19614e-05
2993 -210.366218 -68.615936 0.898327 -161.935034 1.28525e-05
2994 -330.835499 -77.523581 1.355863 -166.812014 1.1756e-05
2995 -262.440304 -32.334770 1.067556 -172.976095 1.24761e-05
2996 -246.954232 -77.602250 1.045891 -162.555332 1.25263e-05
2997 -331.193894 -131.822600 1.418230 -158.296335 1.15897e-05
2998 -272.997928 -50.375718 1.118680 -169.544942 1.23551e-05
2999 -372.962087 -23.303585 1.482124 -176.424667 1.14141e-05
3000 -194.535534 -259.497222 1.297479 -126.857548 1.19091e-05
3001 -266.908210 -267.402933 1.497342 -134.946949 1.13747e-05
3002 -221.072011 -267.647791 1.383416 -129.556062 1.16821e-05
3003 -231.629828 -252.943047 1.367800 -132.481553 1.17254e-05
3004 -108.849939 -119.092492 0.659104 -132.427155 1.3318e-05
3005 -122.521768 -251.945313 1.128538 -115.933795 1.23308e-05
3006 -154.176712 -207.937595 1.045891 -126.555332 1.25267e-05
3007 -126.800413 -120.932968 0.714894 -136.356769 1.32163e-05
3008 -176.335765 -358.202095 1.575869 -116.210106 1.11526e-05
3009 -103.456447 -260.524106 1.129145 -111.658469 1.23291e-05
3010 -135.276573 -305.964566 1.336066 -113.851731 1.18093e-05
3011 -174.264674 -188.954994 1.038814 -132.683950 1.25425e-05
3012 -247.464937 -186.237855 1.241990 -143.035510 1.20505e-05
3013 -149.964480 -160.176911 0.891004 -133.114028 1.28684e-05
3014 -194.363642 -170.000292 1.043394 -138.825412 1.25321e-05
3015 -294.719633 -265.268228 1.565903 -138.010579 1.11802e-05
3016 -154.302457 -118.547826 0.792339 -142.465570 1.30687e-05
3017 -259.284655 -250.704542 1.433876 -135.963859 1.15462e-05
3018 -176.511983 -257.589661 1.251703 -124.420690 1.20265e-05
3019 -244.934697 -307.311891 1.552988 -128.555657 1.1219e-05
3020 -283.354343 -290.475878 1.599632 -134.288966 1.10862e-05
3021 -151.046288 -149.760146 0.864400 -135.244975 1.29237e-05
3022 -95.217327 -75.618184 0.498260 -141.544658 1.35828e-05
3023 -53.843987 -124.047468 0.553609 -113.463714 1.34955e-05
3024 -162.675396 -214.037236 1.084713 -127.236038 1.24339e-05
3025 -314.976384 -246.449549 1.578350 -141.959017 1.11452e-05
3026 -230.606889 -263.385279 1.394379 -131.203757 1.16526e-05
3027 -70.734993 -136.296931 0.627730 -117.428281 1.33725e-05
3028 -117.152660 -214.647808 0.989907 -118.625277 1.26533e-05
3029 -257.332943 -271.619205 1.483869 -133.452897 1.14101e-05
3030 -150.038662 -249.518716 1.170925 -121.019009 1.22275e-05
3031 -211.298576 -182.288553 1.124310 -139.215462 1.23412e-05
3032 -167.677841 -351.918379 1.541442 -115.476305 1.12509e-05
3033 -251.777507 -234.046674 1.370734 -137.090162 1.17176e-05
3034 -132.241541 -337.391347 1.440247 -111.402844 1.15287e-05
3035 -172.198517 -209.748296 1.094562 -129.385207 1.24121e-05
3036 -253.751680 -313.635436 1.591068 -128.975135 1.11096e-05
3037 -50.818334 -65.760632 0.341311 -127.696041 1.37982e-05
3038 -136.327988 -116.667311 0.731776 -139.443618 1.31855e-05
3039 -178.528302 -147.338719 0.938585 -140.467274 1.27661e-05
3040 -133.083176 -237.261568 1.097113 -119.288648 1.24065e-05
3041 -132.037368 -247.661095 1.130479 -118.063742 1.23269e-05
3042 -246.744848 -286.309669 1.497887 -130.755128 1.13716e-05
3043 -128.878254 -278.917212 1.232597 -114.800069 1.20742e-05
3044 -164.905817 -282.737980 1.308812 -120.252707 1.18783e-05
3045 -264.479076 -198.600260 1.321766 -143.096709 1.18453e-05
3046 -179.651085 -226.278664 1.162340 -128.447374 1.22491e-05
3047 -209.542309 -292.808502 1.431625 -125.588615 1.15532e-05
3048 -162.742710 -124.680286 0.833866 -142.543588 1.29854e-05
3049 -40.172840 -80.539249 0.369501 -116.509943 1.3763e-05
3050 -233.710110 -332.621690 1.602274 -125.093043 1.10785e-05
3051 -97.116039 -144.272566 0.709642 -123.946185 1.32263e-05
3052 -54.905109 -113.630020 0.516981 -115.789459 1.35535e-05
3053 -111.002141 -98.273762 0.606311 -138.480502 1.34091e-05
3054 -127.887255 -110.534713 0.690052 -139.162693 1.32614e-05
3055 -141.528277 -154.039640 0.850439 -132.576122 1.29519e-05
3056 -55.991089 -103.210014 0.481297 -118.479684 1.36065e-05
3057 -268.861062 -246.494561 1.449054 -137.485085 1.15052e-05
3058 -19.246228 -20.413840 0.115419 -133.313671 1.40354e-05
3059 -48.656296 -86.613397 0.407653 -119.325713 1.37122e-05
3060 -238.195575 -280.067362 1.459830 -130.380960 1.14754e-05
3061 -174.425365 -278.470060 1.313624 -122.061805 1.18664e-05
3062 -125.727464 -131.363040 0.741389 -133.744244 1.31674e-05
3063 -215.435087 -330.578363 1.558834 -123.091943 1.12025e-05
3064 -267.879880 -256.945976 1.472883 -136.193493 1.14399e-05
3065 -218.073822 -299.038718 1.468889 -126.101381 1.14503e-05
3066 -78.334756 -63.351643 0.413372 -141.036503 1.37038e-05
3067 -24.362443 -57.871508 0.258084 -112.829863 1.38965e-05
3068 -118.306188 -293.607875 1.267995 -111.946449 1.19851e-05
3069 -222.084323 -257.178122 1.355863 -130.812014 1.17562e-05
3070 -179.624230 -136.945965 0.916498 -142.678012 1.28141e-05
3071 -120.347663 -183.460772 0.890963 -123.264306 1.2868e-05
3072 -81.216351 -211.003162 0.917366 -111.052007 1.2812e-05
3073 -130.999027 -258.071628 1.164237 -116.912679 1.22445e-05
3074 -120.420849 -272.757331 1.197807 -113.821192 1.21624e-05
3075 -168.995778 -151.605145 0.921069 -138.104902 1.28048e-05
3076 -288.035163 -238.074610 1.482124 -140.424667 1.14154e-05
3077 -69.676077 -146.712075 0.663430 -115.403844 1.33095e-05
3078 -141.560197 -243.391751 1.133975 -120.182908 1.23181e-05
3079 -67.512747 -167.537699 0.736563 -111.947980 1.31766e-05
3080 -226.731068 -305.281660 1.506373 -126.601076 1.13491e-05
3081 -216.717262 -219.660542 1.237633 -134.613557 1.20617e-05
3082 -298.654512 -223.432441 1.479517 -143.198730 1.1422e-05
3083 -166.788525 -362.484351 1.575004 -114.708395 1.11547e-05
3084 -75.970155 -173.646665 0.772199 -113.629305 1.31083e-05
3085 -144.765887 -122.803548 0.773391 -139.692370 1.31061e-05
3086 -73.824131 -194.470244 0.845778 -110.787593 1.29611e-05
3087 -137.250084 -195.699073 0.968301 -125.043220 1.2701e-05
3088 -307.243605 -229.673473 1.518620 -143.220824 1.13155e-05
3089 -204.993945 -345.379916 1.584533 -120.690476 1.11277e-05
3090 -60.160437 -150.990563 0.663904 -111.724236 1.33093e-05
3091 -80.151345 -221.404434 0.954289 -109.900929 1.27321e-05
3092 -108.693059 -208.537263 0.953101 -117.529268 1.27344e-05
3093 -106.644039 -139.988598 0.717940 -127.300338 1.32107e-05
3094 -232.668342 -242.480804 1.341780 -133.816934 1.17941e-05
3095 -241.175195 -248.697955 1.380759 -134.120204 1.16906e-05
3096 -196.628268 -238.576605 1.239883 -129.494407 1.20554e-05
3097 -135.236965 -127.069902 0.756334 -136.783358 1.3139e-05
3098 -46.465368 -107.498099 0.480041 -113.376107 1.36089e-05
3099 -211.536046 -271.900432 1.373499 -127.882589 1.17092e-05
3100 -133.091901 -147.902409 0.809816 -131.982874 1.30334e-05
3101 -93.944612 -175.487366 0.810145 -118.161723 1.30333e-05
3102 -197.125223 -328.552294 1.516974 -120.962967 1.13195e-05
3103 -160.557909 -145.466819 0.880054 -137.823157 1.28905e-05
3104 -248.724411 -265.367405 1.445171 -133.145778 1.15153e-05
3105 -187.582432 -332.824269 1.512912 -119.405957 1.13303e-05
3106 -198.982957 -307.545263 1.454799 -122.903021 1.1489e-05
3107 -197.660994 -228.171384 1.212067 -130.901828 1.21261e-05
3108 -287.063554 -248.526309 1.504276 -139.115505 1.13543e-05
3109 -64.430130 -109.344481 0.519886 -120.508289 1.35475e-05
3110 -91.793480 -196.298695 0.880235 -115.061799 1.28901e-05
3111 -61.226086 -140.593243 0.626873 -113.532347 1.33738e-05
3112 -180.926421 -305.585660 1.413256 -120.628269 1.16031e-05
3113 -234.576924 -322.084981 1.572956 -126.066134 1.11605e-05
3114 -175.323239 -178.555654 1.012237 -134.476661 1.26027e-05
3115 -166.868083 -172.423396 0.971901 -134.061964 1.2693e-05
3116 -206.673172 -324.287678 1.522099 -122.509944 1.13051e-05
3117 -220.837566 -178.052196 1.142121 -141.122204 1.22983e-05
3118 -305.325821 -250.600490 1.560361 -140.622077 1.11974e-05
3119 -113.001396 -256.227171 1.128081 -113.798455 1.23325e-05
3120 -160.845707 -324.606095 1.439835 -116.358895 1.15295e-05
3121 -238.943351 -180.046148 1.201738 -143.001618 1.21523e-05
3122 -119.279832 -193.862789 0.923383 -121.603141 1.27988e-05
3123 -296.661988 -244.325267 1.521272 -140.525769 1.13073e-05
3124 -124.648897 -141.774031 0.769164 -131.322201 1.31133e-05
3125 -193.312765 -180.417919 1.067556 -136.976095 1.24755e-05
3126 -139.366889 -174.861180 0.907542 -128.555352 1.28329e-05
3127 -269.884888 -236.057141 1.426012 -138.825155 1.15682e-05
3128 -192.251343 -190.827630 1.092625 -135.212939 1.24171e-05
