TILEID,NIGHT,FIBER,IMAGING_FLUX_R,IMAGING_FIBERFLUX_R,SPECTRO_FLUX_R,SPECTRO_FIBERFLUX_R
1750,20210514,3969,1.5965641736984253,0.9121298789978027,1.310941704886363,1.0227500585588545
1750,20210514,3970,0.6312959790229797,0.3222004175186157,0.5051378083040607,0.39310253463573747
1750,20210514,3971,0.7471631169319153,0.5811985731124878,0.6651562602816293,0.5248082893622055
1750,20210514,3972,0.7930711507797241,0.40326178073883057,0.6579906526555942,0.5117710998647069
1750,20210514,3975,7.104423999786377,2.09548020362854,2.9402234893882233,2.2027148343497873
1750,20210514,3976,1.9130443334579468,1.48774254322052,1.6314338096708718,1.2872012758303175
1750,20210514,3977,15.863887786865234,12.332107543945312,14.511251498014978,11.449377431933815
1750,20210514,3978,13.686749458312988,10.638453483581543,11.560420521808924,9.121171791707239
1750,20210514,3980,4.25282096862793,2.21968412399292,2.912158389698655,2.266286808871267
1750,20210514,3981,13.727579116821289,10.670125961303711,8.846604838464474,6.979971217548468
1750,20210514,3982,0.5923430323600769,0.30681484937667847,0.5142442277375124,0.39797883801915235
1750,20210514,3983,20.090206146240234,15.639665603637695,18.182132548417485,14.345702580701392
1750,20210514,3984,0.36367058753967285,0.28327739238739014,0.4627630545821516,0.3651200500653175
1750,20210514,3985,1.3095018863677979,0.5996426343917847,0.8877595089294904,0.6864506428617567
1750,20210514,3988,2.1366631984710693,0.9410866498947144,1.339680132294207,1.0277595391568501
1750,20210514,3989,0.6389849781990051,0.43628019094467163,0.522687776766583,0.4106852207798503
1750,20210514,3991,0.2671440839767456,0.20805945992469788,0.48076140125538586,0.37932074559049933
1750,20210514,3993,0.7460312247276306,0.5799171328544617,0.0,0.0
1750,20210514,3994,0.8013254404067993,0.49254652857780457,0.7169472340984063,0.5605853412737973
1750,20210514,3995,32.31739044189453,25.145610809326172,32.459741990462895,25.610736430475217
1750,20210514,3996,3.541985273361206,2.7532970905303955,3.7616813704740473,2.9679666013040227
1750,20210514,3997,0.6630437970161438,0.4150611162185669,0.5596248721538433,0.4352255189200062
1750,20210514,3998,0.8480558395385742,0.48671332001686096,0.7243593011043727,0.5656186326781206
1750,20210514,4000,0.32455697655677795,0.25227946043014526,0.24826310173640004,0.19587958727001958
1750,20210514,4001,37.14530944824219,28.858325958251953,35.34534526819531,27.887477416606092
1750,20210514,4002,4.656148910522461,3.622835159301758,5.271804338643796,4.159453623189954
1750,20210514,4003,0.4439859986305237,0.295258104801178,0.47094431141111337,0.36761070333986307
1750,20210514,4004,0.807180643081665,0.6275885701179504,0.8804598064922531,0.6946827873223875
1750,20210514,4005,0.3680885136127472,0.2866043448448181,0.676692761987173,0.5339105892078794
1750,20210514,4007,1.0045483112335205,0.7820793390274048,0.0,0.0
1750,20210514,4008,0.4206213057041168,0.3276435434818268,0.5663111777663187,0.4468195192576253
1750,20210514,4010,1.5184986591339111,1.1808043718338013,0.8911853288043111,0.7031452244266013
