expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55293,58922.22810238,10,5770.976398017547,-0.005305707213533184,-0.0026360346663207856,196.64729803948828,3766.7760875885187,1.0918815914319755,1.244787056250049
55492,58923.56230229,10,5770.976398017547,0.0016295404530293212,-7.063237019155899e-06,196.55948135332204,3766.754048019193,1.0983226696875823,1.2589042352448285
55493,58923.5631267,10,5770.976398017547,-0.001636533877573898,-0.0016593496319362577,196.5462068285711,3766.7851888809973,1.0964524144748653,1.256084903874325
55494,58923.56395585,10,5770.976398017547,-0.0009075980251646021,-0.0016475806080834543,196.5374969868109,3766.7491290626494,1.0943744510680233,1.2575880547239242
55495,58923.5649465,10,5770.976398017547,-0.006029141702638352,-0.0037593889756671883,196.53943526650664,3766.751653124804,1.0903953284141297,1.2449513532181355
55496,58923.56577204,10,5770.976398017547,-0.004568050164035609,-0.003527752664771011,196.54430735277683,3766.776883324611,1.091014869662894,1.2488779149845015
55519,58923.58502585,10,5770.976398017547,-0.0013699603906469626,-0.0024537529730697116,196.55681978101785,3766.7770813754187,1.0923464645502923,1.2544519796030542
55520,58923.58588517,10,5770.976398017547,-0.0013807194461308292,-0.002784246125940415,196.5542983575498,3766.7822396235906,1.091350868085576,1.2590918238207969
55521,58923.58670971,10,5770.976398017547,-0.004187134947609028,-0.0036872616199116193,196.5633651678743,3766.795772349871,1.0886464074583002,1.2520465893684882
55522,58923.58755218,10,5770.976398017547,-0.0061779441401697,-0.0045831787155166115,196.52073434834202,3766.7607232383925,1.090037180273862,1.2482307121740746
55523,58923.58837298,10,5770.976398017547,-0.005583461930317668,-0.0026520402666860843,196.55138668386903,3766.7769187219114,1.0930246018427154,1.2459901939888371
55705,58924.54365178,10,5770.976398017547,-0.006736611658969438,-0.007445885859144408,196.39830352783653,3766.788578511587,1.0980475253046829,1.2552276957358837
55706,58924.54449413,10,5770.976398017547,-0.007767999941543646,-0.008186293305609271,196.3976155957641,3766.7769015672034,1.0970135896162245,1.2583449467604668
55707,58924.54532435,10,5770.976398017547,-0.007391503288617707,-0.007855679238099378,196.4057136582727,3766.7855696858524,1.0930822218685847,1.2549367838861138
55708,58924.54625975,10,5770.976398017547,-0.008642243685178075,-0.007842327862050524,196.4193825506895,3766.7917379591186,1.0931549862252539,1.2525079143408346
55709,58924.54708252,10,5770.976398017547,-0.013962737702016947,-0.011147735802316427,196.38993968470692,3766.811669093786,1.0900140689461635,1.2453837668864958
55166,58922.05925228,10,5890.453997998578,0.006014132606399825,0.0029098672017628946,194.2747790594869,3981.374865375786,1.1529064170814112,1.3062378039536418
55167,58922.06024624,10,5890.453997998578,0.0029202135330748114,-0.0005900117039485675,194.2911453511961,3981.375575136505,1.1445125205190827,1.3051248746977278
55168,58922.06106903,10,5890.453997998578,-0.00207179797319601,-0.0016691371364367935,194.2499947885922,3981.415875312393,1.1396664146611135,1.295787253441316
55169,58922.06189993,10,5890.453997998578,-0.005362314902845555,-0.002779828173588128,194.25140950730986,3981.313009175327,1.1375269445864662,1.2929266804756399
55170,58922.06272496,10,5890.453997998578,-0.004744356925773574,-0.0032570167258255678,194.30016190335525,3981.34815007451,1.138717304316579,1.2930770829629707
55207,58922.12006059,10,5890.453997998578,0.006997071968356305,0.00217050564074861,194.2723943873754,3981.399194506667,1.1520567571160818,1.3091458565819147
55208,58922.1208968,10,5890.453997998578,-0.0007588317207433137,-0.0008024236054610112,194.25973300108546,3981.3710351570044,1.1417959001461064,1.2964502963694133
55209,58922.1217188,10,5890.453997998578,-0.0017068798212660496,-0.002893057938002541,194.31054270638492,3981.4225180740978,1.1365704712061897,1.297582020262438
